ProviderName,ReviewHelpful,ReviewerAge,ReviewNumPic,ReviewerLocationState,ReviewPicture,ReviewerNumHelpful,ReviewerLevelContrib,ProviderLocation,PointsRate,ReviewerName,ReviewURL,DateVisited,ReviewDate,ReviewText,ReviewType,ReviewerPhotos,ReviewerPoints,ClassType,ReviewerLocationCity,ReviewerGender,ReviewMobile,ReviewerSince,ReviewTitle
The High Line,,NA,0,NA,No,61,06,"New York City , NY 10014",3,kingdomDublin,https://www.tripadvisor.com//ShowUserReviews-g60763-d519474-r363375784-The_High_Line-New_York_City_New_York.html#REVIEWS,04/01,04/11/16,Would li want to have my apartment literally onto of one of the busiest tourist destinations in NYC…don't think so. But its a lovely way to while away 30 minutes. However go left if you want to head to the Whitney…i went right…and then had to traipse all the way back! I can imagine in the Summer its packed so go early or at early evening to have a bit of space and the walkways are narrow,Solo,0,0,Dance,dublin,NA,No,0,A line with a View
The High Line,,NA,0,NA,No,7,03,"New York City , NY 10014",4,Natasha D,https://www.tripadvisor.com//ShowUserReviews-g60763-d519474-r363301579-The_High_Line-New_York_City_New_York.html#REVIEWS,04/01,04/11/16,Was a lovely walk that took close to 2 hrs From 34th street to14th ...clean with plants and trees and benches to along the way... Quite peaceful n unlike the hustle bustle of nyc,Solo,0,0,Dance,,NA,Yes,0,Lovely walk
The High Line,,NA,0,New York,No,43,06,"New York City , NY 10014",5,YogiJuancarlos,https://www.tripadvisor.com//ShowUserReviews-g60763-d519474-r363280088-The_High_Line-New_York_City_New_York.html#REVIEWS,04/01,04/11/16,"Love this Iconic/Trendy New York spot where you find all people going about their day. Its a nice place to relax, people watch, have a drink or simply admire the river/skyline",Solo,0,0,Dance,New York City,NA,No,0,Trendy New York spot
The High Line,,NA,0,NA,No,57,06,"New York City , NY 10014",5,Joanne H,https://www.tripadvisor.com//ShowUserReviews-g60763-d519474-r363193928-The_High_Line-New_York_City_New_York.html#REVIEWS,04/01,04/10/16,"The HIgh Line is a great way to get an alternative view of the city and, if you need to get from 14th to 34th, to miss out all the junctions at street level! On a nice day and weekends it will be busy but it's not unpleasantly so, rather bustling with life and there are plenty of places to find somewhere to sit and look at the views/people/art.",Solo,0,0,Dance,,NA,No,0,Great way to see the city
The High Line,,NA,0,NA,No,,01,"New York City , NY 10014",5,Michelle L,https://www.tripadvisor.com//ShowUserReviews-g60763-d519474-r363148163-The_High_Line-New_York_City_New_York.html#REVIEWS,08/01,04/10/16,"Every fall I come to New York to drop my daughter off for college. My husband and I always walk the High Line after dropping her off before heading home to Minnesota. It is a beautiful walk with flowers and plants. So much green right in Chelsea. It is a beautiful oasis in the city. We have also walked the High Line each time we have traveled with our children to New York. Each time we walk, it is longer and has added something new.",Solo,0,0,Dance,,NA,No,0,fun walk
The High Line,,NA,0,NA,No,20,04,"New York City , NY 10014",5,Catherine C,https://www.tripadvisor.com//ShowUserReviews-g60763-d519474-r363023078-The_High_Line-New_York_City_New_York.html#REVIEWS,04/01,04/10/16,"It's been three years since I was last in New York and had the opportunity to visit the Highline. A lot has changed: the gardens and plantings are more established, and there's been a huge amount of construction activity with luxury apartments going up on either side. It's an amazing place, a great example of successful urban renewal and a wonderful place to spend some time walking and exploring for a different view of New York. Highly recommended.",Solo,0,0,Dance,Canberra,NA,No,0,A must visit when in New York
The High Line,1,NA,0,Georgia,No,2,03,"New York City , NY 10014",5,mgcassi,https://www.tripadvisor.com//ShowUserReviews-g60763-d519474-r362140160-The_High_Line-New_York_City_New_York.html#REVIEWS,03/01,04/06/16,"I was in NYC and had a few hours before meeting friends. It was a beautiful day, and I asked someone in NYC where I should go! I walked to The High Line from the Lower East Side and will continue to visit every time I get to go! It was beautiful, filled with locals and visitors alike! Many great benches to stop and relax!!!! This was a great 'find' if you are looking for a fun and safe 'stroll'!!!",Solo,0,0,Dance,Atlanta,NA,No,0,Go to The High Line!
The High Line,,NA,0,United Kingdom,No,16,04,"New York City , NY 10014",5,Robyn R,https://www.tripadvisor.com//ShowUserReviews-g60763-d519474-r363792548-The_High_Line-New_York_City_New_York.html#REVIEWS,05/01,04/12/16,Stunning use of the space they have! It gives you a completely different view of the city and the art installations are brilliant!,Group,0,0,Dance,Swadlincote,NA,No,0,A must do when visiting NYC
The High Line,,NA,0,NA,No,6,03,"New York City , NY 10014",5,Sharon H,https://www.tripadvisor.com//ShowUserReviews-g60763-d519474-r363764994-The_High_Line-New_York_City_New_York.html#REVIEWS,04/01,04/12/16,"Nearly removed this from our list of ""must do's"" due to time constraints, but found a couple of hours right at the end of our trip and we *loved* it! Absolutely stunning views winding in between old New York and the new and so relaxing away from the hustle and bustle of the streets below you. It's definitely best as a sunny day activity though.",Group,0,0,Dance,,NA,Yes,0,Stunning!
The High Line,,NA,0,NA,No,7,03,"New York City , NY 10014",5,kyboston08,https://www.tripadvisor.com//ShowUserReviews-g60763-d519474-r363742604-The_High_Line-New_York_City_New_York.html#REVIEWS,04/01,04/12/16,We walked end to end after leaving Chelsea market. It was a nice change of pace and not crowded. Beautifully designed and also liked the birds eye view it gave of all the new construction going up.,Group,0,0,Dance,Kentucky,NA,Yes,0,Welcome break from traffic and crosswalks
The High Line,,NA,0,NA,No,4,02,"New York City , NY 10014",4,Fdgu,https://www.tripadvisor.com//ShowUserReviews-g60763-d519474-r363658366-The_High_Line-New_York_City_New_York.html#REVIEWS,04/01,04/12/16,Unusual use of a disused over ground railway . About a mile and a half walk from one end to the other .we went on a Sunday so it was quite busy but nice atmosphere walking along seeing the skyline of New York .. Good places along way to sit and people watch . Nice to get away for a bit from shops and traffic.,Group,0,0,Dance,,NA,No,0,Different kind of park
The High Line,,NA,0,Maryland,No,11,04,"New York City , NY 10014",5,Crispyj,https://www.tripadvisor.com//ShowUserReviews-g60763-d519474-r363651177-The_High_Line-New_York_City_New_York.html#REVIEWS,04/01,04/12/16,"Really surprised that the High Line was so nice. Arrived about 11 on a Sunday morning, was able to park right on 23rd street. Walked down to the Meat Packing District, spent some time in that area, then back all the way to the rail yard. Really nice area, so many sights to see. Walkway was getting crowded by the time we left about 1:30. Be sure to explore all the places that surround the High Line",Group,0,0,Dance,Baltimore,NA,No,0,Nice Sunday Walk
The High Line,,NA,0,United Kingdom,No,39,05,"New York City , NY 10014",5,Amy L,https://www.tripadvisor.com//ShowUserReviews-g60763-d519474-r363583032-The_High_Line-New_York_City_New_York.html#REVIEWS,04/01,04/12/16,"The High Line is well worth visiting - it's quirky and offers some different views of the city, as well as a good place to sit and watch the world go by. It gets quite busy in parts but nothing that would stop you enjoying it. Definitely a must in Manhattan, and it's free!",Group,0,0,Dance,London,NA,No,0,Well worth a visit
The High Line,,NA,0,United Kingdom,No,,03,"New York City , NY 10014",4,the_coffee_fiend,https://www.tripadvisor.com//ShowUserReviews-g60763-d519474-r363580463-The_High_Line-New_York_City_New_York.html#REVIEWS,04/01,04/12/16,Did this on possibly the windiest day in history and still enjoyed the views. It's worth taking a print out or free downloadable map of the route so you can pick up on all the best bits. You can also jump down right on Chelsea Market and grab some lunch on the route.,Group,0,0,Dance,London,NA,No,0,A nice walk
The High Line,,NA,0,United Kingdom,No,3,03,"New York City , NY 10014",5,TravelLass82,https://www.tripadvisor.com//ShowUserReviews-g60763-d519474-r363575665-The_High_Line-New_York_City_New_York.html#REVIEWS,12/01,04/12/16,"This is the first time that I had walked the High Line, and I really enjoyed getting a different perspective of the city. It’s a great use of the old elevated freight lines, and I’m sure in the summer its really bustling as the cafes would be open. In the winter it was a nice place to get away from the traffic and see the city from a different angle. We got on at 34th Street and walked south. There are plenty of places to stop and sit, and you can see the Statue of Liberty at one point.",Group,0,0,Dance,Newcastle upon Tyne,NA,No,0,Get a different perspective
The High Line,,NA,0,California,No,5,05,"New York City , NY 10014",5,Galen G,https://www.tripadvisor.com//ShowUserReviews-g60763-d519474-r363518841-The_High_Line-New_York_City_New_York.html#REVIEWS,04/01,04/11/16,"This place is magical. From the amazing urban renewal story, to the views of architecture and nature like no where else- it is a must do stroll through New York City. While there are no swing sets or ivy covered arbors, this place is great for every age group. There is just a unique sense of discovery that is special to this almost destroyed piece of New York history.",Group,0,0,Dance,Modesto,NA,Yes,0,Amazing design
The High Line,,NA,0,NA,No,7,04,"New York City , NY 10014",4,Sheldon B,https://www.tripadvisor.com//ShowUserReviews-g60763-d519474-r363511652-The_High_Line-New_York_City_New_York.html#REVIEWS,04/01,04/11/16,Takes you for a great meander downtown without the hussle of traffic and crosswalks. Various entry and exit points off the streets below. Great photo opportunities along the way,Group,0,0,Dance,Australia,NA,Yes,0,Peaceful Views
Grand Central Terminal,,NA,0,NA,No,7,04,"89 E 42nd Street , New York City , NY 10017",4,Andology,https://www.tripadvisor.com//ShowUserReviews-g60763-d103371-r363769523-Grand_Central_Terminal-New_York_City_New_York.html#REVIEWS,04/01,04/12/16,"Great to see such an iconic train station largely as it was intended (yes I'm looking at you - people who bulldozed Penn station). Extensive, accessible and includes loads of shops, eateries and coffee shops. Reasonably well signposted, well staffed. Provides access all across the City and beyond. Not to mention the exterior views of the building, interior ticket hall. Stunning. Only loses points for not having better signage, more lifts and cleaner platforms.",Solo,0,0,Dance,,NA,Yes,0,Grand terminal indeed
Grand Central Terminal,,NA,0,New York,No,3,03,"89 E 42nd Street , New York City , NY 10017",5,Andy H,https://www.tripadvisor.com//ShowUserReviews-g60763-d103371-r363493592-Grand_Central_Terminal-New_York_City_New_York.html#REVIEWS,04/01,04/11/16,"It is a miracle that Grand Central Terminal is there for us to enjoy. After the awesome Pennsylvania Station was demolished in the early 1960s, New Yorkers pushed for landmarking and preservation of great buildings large and small. Before Grand Central could be landmarked, the owners wanted to tear it down to put up an office tower. One of the leaders of the fight to save it was Jacqueline Kennedy Onassis who RARELY got involved in public causes. But the City did landmarked and her support for the landmark law weighed heavily on the US Supreme Court when they ruled that the landmarks law was indeed constitutional. That is a great part of her legacy. This building is not just for commuters. If you are anywhere in the area of E. 42nd St., make this a destination to take in the soaring vaulted main hall and the side halls. It has been mostly restored and stripped of the big billboards that used to dominate the space. The East staircase looks as if it has been there forever but it was installed only within the last 20 years. The ceiling has been restored, but it remains a reverse view of the stars in the night--a big whoops from the original construction in 1913. There are lots of places in the corridors to grab a quick bite or drink and fancier restaurants now around the peripheries of the main hall. There are also some smart shops in the corridors. Up the West staircase and to the left is the entrance to the Campbell Apartment that used to the offices of the executive of the railroad but is now a palatial setting for a relaxing drink and something to nosh on. Downstairs is the famous Oyster Bar--a relatively expensive fish restaurant that also has a lunch bar and a quieter side room. Be sure to look up at the terrific Guastavino ceilings. Also downstairs is a large, diverse food court with plenty of places to sit and eat. Grand Central is also a great sight from outside on 42nd Street, especially when it is lit up at night. Thank you, Jackie!",Solo,0,0,Dance,New York City,NA,No,0,You can thank Jackie Kennedy for this magnificent public space
Grand Central Terminal,,NA,0,Italy,No,26,06,"89 E 42nd Street , New York City , NY 10017",5,ClaudeBeaux,https://www.tripadvisor.com//ShowUserReviews-g60763-d103371-r363475294-Grand_Central_Terminal-New_York_City_New_York.html#REVIEWS,04/01,04/11/16,"One of the three main station, good structure An Apple shop inside and others A bridge outside Nothing amazing but ok",Solo,0,0,Dance,Valle d'Aosta,NA,Yes,0,Good
Grand Central Terminal,,NA,0,NA,No,194,06,"89 E 42nd Street , New York City , NY 10017",4,dr_iggy,https://www.tripadvisor.com//ShowUserReviews-g60763-d103371-r362952195-Grand_Central_Terminal-New_York_City_New_York.html#REVIEWS,03/01,04/09/16,"Grand Central is a tourist attraction in its own right, and most visitors to New York will pass through at some stage, whether intentionally or not. Notable for its architecture.",Solo,0,0,Dance,wooloomooloo,NA,No,0,"Great buzz, great architecture"
